target,inputs,num_large,num_solutions
435,100;75;2;10;3;9,2,115
546,8;1;7;7;9;3,0,11
329,1;5;1;8;1;7,0,6
235,75;25;50;5;10;8,3,427
306,75;75;75;3;10;7,3,4
356,100;50;50;50;2;2,4,1
670,50;100;100;3;10;3,3,7
432,100;8;4;9;3;5,1,297
442,100;2;4;10;6;3,1,76
782,75;25;100;10;1;2,3,35
770,100;8;9;9;10;8,1,3
762,75;3;5;7;9;9,1,25
655,75;9;10;3;8;5,1,189
504,5;9;1;3;4;10,0,115
243,3;6;3;7;7;1,0,16
638,100;25;25;50;7;7,4,0
744,50;25;50;5;2;7,3,6
726,50;9;4;5;8;7,1,27
687,50;1;10;9;6;10,1,4
975,75;2;9;6;5;3,1,252
330,75;25;75;25;8;2,4,32
917,4;1;10;10;2;4,0,0
553,6;10;2;9;2;1,0,8
954,25;4;7;10;5;1,1,19
402,25;100;75;1;3;10,3,35
868,75;75;9;5;7;3,2,1
171,100;75;50;25;4;9,4,144
790,3;1;2;4;4;1,0,0
866,9;10;9;3;8;5,0,15
524,25;100;50;75;3;4,4,32
467,75;25;25;100;7;1,4,2
542,25;6;7;2;7;9,1,10
995,7;5;7;8;9;10,0,13
795,5;1;2;7;2;3,0,0
526,25;50;7;3;3;3,2,16
825,9;5;5;9;1;5,0,1
202,4;5;8;6;2;9,0,128
658,1;3;6;10;10;2,0,5
968,25;9;2;2;9;8,1,14
736,50;7;10;9;4;1,1,16
418,100;50;50;9;5;4,3,7
243,50;50;25;4;10;1,3,15
286,100;100;75;10;7;10,3,0
880,4;6;5;6;10;5,0,58
993,5;5;3;7;5;6,0,0
271,10;8;2;10;3;10,0,1
997,50;100;10;2;4;6,2,34
155,75;50;75;4;1;5,3,155
907,100;50;25;10;8;9,3,195
163,75;50;10;6;4;8,2,263
316,100;8;1;3;5;6,1,109
867,100;100;100;100;7;3,4,0
209,75;50;1;3;10;8,2,163
340,25;25;4;6;2;5,2,135
404,75;50;75;50;4;5,4,91
416,100;9;6;6;3;7,1,32
125,9;9;10;9;7;3,0,51
214,100;75;9;4;4;6,2,39
886,25;7;7;3;8;3,1,0
542,50;25;50;9;7;1,3,3
251,50;75;4;6;1;1,2,69
148,50;25;3;7;1;6,2,121
405,75;75;50;25;2;1,4,0
410,75;25;8;9;6;9,2,21
586,75;75;25;100;5;6,4,7
214,75;25;50;100;5;8,4,19
921,10;10;8;10;10;4,0,0
756,25;25;100;50;5;9,4,22
801,75;25;25;8;5;9,3,21
885,1;9;6;1;8;6,0,0
377,50;75;2;9;2;5,2,36
531,50;10;7;2;4;8,1,49
203,100;100;25;25;9;9,4,0
957,75;50;75;1;4;10,3,0
331,50;100;25;100;10;8,4,7
829,75;6;4;2;5;9,1,19
290,100;75;6;6;5;9,2,81
307,25;25;100;5;2;4,3,38
807,75;75;50;75;5;4,4,0
143,75;75;3;3;10;6,2,294
990,25;25;1;6;1;8,2,3
448,75;75;50;4;8;2,3,163
917,7;4;7;1;10;8,0,19
781,25;25;75;6;5;8,3,15
740,75;25;50;5;5;3,3,181
414,4;9;7;5;6;2,0,77
171,75;25;100;9;9;1,3,17
538,25;100;4;2;2;2,2,1
110,3;10;10;1;10;8,0,129
955,50;1;10;9;6;3,1,5
441,50;100;100;7;5;9,3,99
113,75;75;75;6;5;10,3,10
377,25;50;50;6;2;2,3,61
662,50;50;100;100;4;6,4,7
873,100;75;4;8;2;7,2,55
382,50;100;50;6;10;4,3,6
469,50;25;100;100;6;2,4,24
839,75;50;100;5;1;10,3,53
506,75;100;75;25;8;8,4,0
964,25;75;50;100;10;8,4,3
102,75;100;7;2;1;4,2,315
885,50;50;75;50;6;4,4,0
648,100;50;25;6;10;1,3,3
606,75;100;4;7;2;3,2,75
760,25;25;50;1;2;3,3,0
464,100;25;25;100;2;10,4,0
414,50;50;50;2;4;5,3,1
528,100;25;75;6;3;6,3,202
319,100;100;2;4;10;3,2,24
190,3;8;10;3;3;1,0,45
344,50;50;75;25;10;6,4,197
541,50;1;10;4;8;4,1,14
869,2;3;10;9;8;1,0,5
196,75;4;9;9;7;4,1,38
750,25;25;50;2;9;3,3,325
586,50;8;4;4;5;10,1,50
241,100;100;75;75;9;4,4,18
310,75;100;100;6;10;10,3,109
646,50;25;10;8;3;1,2,40
581,50;25;25;9;3;8,3,50
762,5;10;10;6;1;4,0,0
166,75;100;8;4;1;10,2,214
466,25;8;3;5;2;6,1,21
685,50;50;3;3;8;10,2,0
991,50;25;75;3;4;3,3,0
560,5;9;4;8;5;5,0,41
286,75;4;6;7;10;9,1,220
109,50;1;7;6;6;3,1,83
776,100;1;1;3;7;4,1,12
520,75;50;75;5;6;3,3,95
688,75;75;75;75;10;8,4,7
659,25;25;25;75;3;1,4,2
384,100;50;25;6;5;2,3,37
217,1;2;2;3;6;7,0,21
352,5;9;3;3;1;4,0,18
267,25;75;25;7;1;6,3,29
624,50;50;5;9;5;8,2,0
228,75;50;9;4;6;8,2,366
272,8;8;9;3;9;6,0,93
830,75;10;1;1;3;6,1,28
756,7;6;3;5;1;9,0,277
952,100;75;75;25;3;7,4,0
112,75;8;7;1;10;10,1,188
491,25;6;8;3;1;7,1,10
387,50;25;75;1;4;7,3,9
904,50;25;6;7;1;1,2,9
241,25;25;4;8;9;9,2,46
520,50;25;5;3;9;2,2,145
181,10;8;8;6;9;3,0,119
295,25;25;75;5;3;6,3,208
309,100;4;8;8;10;7,1,19
451,5;1;2;7;9;10,0,20
269,100;1;7;8;9;4,1,9
652,100;75;25;100;9;1,4,10
279,75;50;50;25;1;10,4,0
301,6;7;5;7;1;4,0,32
424,75;75;100;75;6;6,4,1
119,75;25;50;5;10;1,3,477
986,9;9;3;10;1;2,0,9
536,75;50;75;9;1;10,3,36
504,5;4;4;4;9;8,0,72
658,100;4;9;4;4;8,1,1
998,8;3;9;5;4;1,0,3
929,75;75;100;50;2;2,4,1
383,25;9;5;8;9;9,1,19
924,100;75;75;50;9;3,4,8
527,25;25;6;4;1;7,2,26
874,75;25;100;3;8;1,3,32
682,75;1;9;2;5;4,1,79
605,100;1;1;5;2;4,1,52
363,50;75;8;6;1;2,2,55
812,25;25;100;100;3;9,4,13
226,100;50;75;25;9;10,4,118
139,50;25;50;1;5;2,3,36
701,25;10;4;7;9;1,1,22
141,100;25;100;6;2;4,3,57
837,75;8;7;4;4;6,1,10
233,9;1;7;9;3;1,0,9
691,75;75;50;25;8;8,4,7
422,50;25;50;25;10;6,4,4
192,25;5;2;5;6;10,1,201
764,3;8;10;7;9;4,0,39
386,2;9;4;6;5;10,0,31
788,100;50;5;6;4;7,2,57
929,25;100;8;2;7;8,2,26
537,50;25;2;8;9;3,2,57
135,25;50;75;100;6;6,4,104
355,75;50;7;10;2;3,2,136
773,100;9;5;5;9;3,1,6
497,100;5;9;6;3;2,1,123
929,75;75;5;5;9;5,2,2
490,6;1;2;5;5;3,0,4
556,7;1;3;5;3;3,0,0
565,9;8;1;2;7;1,0,4
520,50;1;6;3;1;1,1,6
909,75;9;9;8;4;8,1,15
574,25;100;9;9;9;1,2,3
317,75;8;9;4;3;7,1,104
252,8;5;1;8;5;4,0,58
243,75;50;75;3;2;6,3,83
725,25;2;10;4;5;8,1,240
115,50;25;10;3;5;8,2,586
925,100;25;4;6;6;5,2,61
621,25;75;50;100;6;9,4,72
224,1;8;1;1;10;2,0,3
598,100;50;50;1;2;8,3,44
588,1;3;5;5;3;5,0,0
959,6;5;8;10;6;10,0,9
124,25;25;100;75;1;6,4,150
863,1;5;6;7;2;6,0,10
861,4;2;3;10;7;1,0,25
521,1;1;8;4;3;6,0,0
512,100;100;25;75;1;7,4,0
975,75;50;100;9;8;1,3,43
365,75;100;100;50;2;2,4,0
153,100;25;75;75;6;7,4,82
619,75;25;4;9;2;2,2,34
544,100;50;9;9;8;8,2,31
945,100;100;1;2;1;7,2,0
363,25;50;4;2;1;8,2,32
600,25;2;2;6;7;1,1,191
854,75;50;100;8;2;9,3,9
707,100;3;10;4;1;5,1,20
247,50;100;100;100;2;9,4,0
333,100;75;75;50;9;5,4,3
942,50;75;75;25;9;5,4,0
215,25;50;75;8;8;10,3,82
117,100;25;75;2;7;9,3,179
317,100;5;10;3;10;6,1,44
525,75;25;75;100;3;3,4,384
286,50;50;9;6;4;2,2,45
606,75;25;4;2;3;7,2,110
650,75;50;100;100;1;5,4,47
710,100;50;100;50;9;7,4,13
340,75;75;100;7;9;2,3,7
313,9;2;5;1;9;6,0,13
397,25;75;7;8;2;4,2,69
315,75;100;1;6;5;3,2,189
848,25;100;7;6;3;6,2,27
603,100;50;1;3;3;8,2,49
922,50;5;8;8;6;8,1,1
939,25;25;25;4;7;2,3,0
701,9;7;8;6;2;3,0,17
506,75;25;10;2;2;1,2,31
117,75;100;2;8;1;2,2,163
391,25;25;25;75;1;5,4,5
527,25;75;25;100;2;6,4,184
510,50;75;25;5;8;6,3,263
437,4;4;4;1;3;3,0,0
422,25;100;100;25;5;4,4,2
225,4;7;3;5;2;7,0,68
657,50;50;75;100;3;6,4,66
873,50;100;4;7;1;7,2,3
859,3;4;2;2;4;7,0,0
167,75;25;100;50;4;3,4,38
811,25;50;50;7;7;2,3,7
970,75;50;25;7;2;5,3,114
554,25;5;5;5;5;10,1,0
242,50;2;1;8;8;2,1,38
471,100;50;2;6;2;7,2,16
666,4;5;5;7;2;8,0,2
849,100;25;50;10;2;6,3,0
993,75;25;75;75;5;5,4,0
375,25;25;100;75;6;4,4,234
715,100;50;25;6;9;6,3,39
340,2;9;4;7;1;2,0,7
225,50;50;100;25;7;10,4,278
868,100;50;9;2;1;1,2,27
741,75;1;7;1;9;8,1,17
568,100;50;4;9;4;1,2,36
559,25;25;25;100;2;10,4,0
220,25;25;2;5;6;3,2,227
586,7;4;9;1;5;3,0,0
848,25;100;75;25;1;10,4,14
230,75;75;10;8;4;3,2,161
697,100;100;75;6;10;8,3,17
794,50;3;1;10;5;5,1,9
914,75;75;25;3;9;1,3,0
297,75;75;8;7;6;10,2,31
833,100;75;100;75;4;7,4,0
155,25;7;1;5;8;8,1,317
157,75;75;25;50;8;9,4,41
617,75;6;8;8;2;4,1,0
857,100;9;7;1;9;9,1,1
905,100;100;100;25;1;3,4,0
646,75;50;100;100;6;9,4,19
612,7;4;6;7;9;1,0,7
874,75;100;2;9;8;9,2,53
107,50;75;25;75;9;5,4,43
350,75;75;25;5;5;5,3,143
296,25;75;100;25;4;3,4,108
504,50;100;50;5;8;6,3,70
491,50;8;6;2;4;3,1,35
934,100;5;1;7;2;1,1,3
140,75;75;50;100;4;4,4,40
634,100;2;7;9;1;8,1,47
398,50;75;10;10;2;9,2,18
755,50;10;1;5;8;2,1,61
203,6;9;2;8;8;6,0,7
217,75;9;4;7;2;7,1,73
325,100;75;75;75;6;3,4,120
447,50;75;25;1;10;8,3,6
569,75;75;25;1;8;5,3,21
905,10;7;10;6;1;3,0,9
916,75;75;1;7;7;4,2,0
123,4;6;9;7;9;3,0,153
238,50;10;9;8;10;9,1,46
789,1;8;5;5;6;8,0,0
297,9;8;8;10;6;4,0,79
250,4;4;5;3;6;7,0,59
770,75;100;25;50;7;10,4,344
390,50;50;25;25;10;6,4,132
969,100;25;75;3;10;1,3,10
600,50;25;4;5;4;9,2,191
229,10;3;5;2;6;7,0,58
355,100;100;100;1;4;5,3,1
106,7;5;1;7;10;5,0,75
412,25;25;50;10;9;3,3,46
140,25;50;75;1;6;2,3,151
343,25;10;4;6;4;4,1,4
964,25;25;75;7;4;7,3,0
328,10;2;10;6;5;6,0,25
430,50;100;50;4;7;4,3,2
274,50;25;75;8;8;5,3,23
116,50;100;9;8;7;8,2,256
108,10;9;7;3;6;10,0,353
677,75;25;50;4;4;5,3,6
330,75;75;100;8;8;2,3,15
463,50;75;50;5;10;7,3,108
621,50;50;100;75;1;8,4,0
339,25;75;8;2;8;1,2,18
757,50;75;100;75;3;8,4,0
865,25;25;100;50;7;10,4,39
419,25;25;25;3;6;8,3,13
983,25;50;3;2;4;2,2,5
202,100;10;5;8;10;2,1,240
714,75;75;50;100;8;1,4,0
636,7;9;5;8;3;4,0,32
185,100;25;1;3;10;4,2,97
652,25;6;5;2;6;9,1,13
948,100;2;4;10;6;2,1,36
574,50;75;50;8;3;7,3,7
554,50;75;50;10;10;7,3,0
450,50;10;3;7;10;7,1,136
898,7;4;2;5;10;9,0,3
229,2;2;6;1;6;4,0,1
746,4;3;2;8;4;2,0,0
488,100;50;100;25;8;8,4,18
831,9;8;7;10;9;7,0,0
328,100;25;1;5;4;6,2,33
477,75;100;25;50;2;5,4,104
770,100;100;100;75;10;9,4,7
321,50;7;5;6;6;2,1,88
704,7;8;8;7;7;5,0,7
289,25;100;75;50;1;5,4,12
607,5;3;7;1;9;2,0,0
865,100;75;9;1;1;7,2,18
976,5;8;3;6;10;9,0,18
152,5;6;2;3;6;9,0,62
323,50;75;50;5;7;3,3,187
998,100;25;25;3;8;9,3,7
398,100;100;7;1;2;8,2,28
943,100;50;3;4;9;5,2,72
207,75;75;5;5;5;4,2,0
207,100;75;50;50;6;5,4,23
657,75;50;5;10;6;5,2,8
995,75;7;6;8;7;9,1,6
347,75;100;25;2;3;3,3,132
767,50;3;5;3;6;1,1,13
253,50;50;50;50;5;3,4,36
341,25;2;5;9;7;1,1,116
211,50;25;4;7;7;6,2,93
544,100;75;100;75;1;6,4,11
998,75;25;100;5;2;4,3,106
133,100;8;9;7;5;9,1,322
628,6;7;2;3;4;5,0,89
378,25;100;7;1;9;1,2,24
417,50;50;2;10;4;4,2,6
228,100;2;6;9;6;7,1,173
811,75;75;75;75;2;7,4,0
864,25;4;2;10;9;8,1,129
988,25;1;3;7;7;6,1,5
699,5;4;1;3;4;6,0,0
954,50;25;3;6;3;2,2,56
226,75;50;100;25;3;3,4,74
274,25;100;75;50;5;9,4,54
485,75;3;1;4;1;8,1,0
351,1;2;3;10;10;2,0,3
718,50;7;2;10;6;10,1,23
308,100;25;100;100;5;8,4,50
331,25;2;5;6;2;5,1,14
447,75;5;7;4;1;7,1,20
298,2;8;3;1;10;3,0,16
715,100;5;10;1;10;10,1,2
395,2;1;2;6;3;1,0,0
418,100;75;100;100;5;2,4,6
930,75;75;50;100;6;1,4,0
688,75;25;75;5;8;5,3,6
235,3;10;2;2;9;5,0,55
280,1;7;6;1;3;8,0,62
457,25;75;50;50;2;9,4,15
521,50;4;6;8;6;5,1,1
297,100;100;7;8;1;1,2,0
142,100;100;100;50;1;3,4,0
147,50;50;25;50;2;5,4,92
504,25;25;50;2;10;5,3,31
958,3;3;7;1;1;2,0,0
233,25;25;25;1;7;9,3,186
288,9;4;3;4;7;9,0,188
532,50;1;9;1;6;6,1,3
388,50;75;1;1;1;9,2,1
534,75;25;3;8;10;5,2,22
690,100;75;75;75;3;6,4,0
939,75;50;4;6;10;6,2,9
155,100;25;50;100;9;1,4,50
481,100;100;100;100;2;8,4,0
800,50;50;4;5;7;3,2,212
632,75;75;50;75;5;5,4,0
578,100;50;100;6;4;6,3,9
459,2;5;4;7;4;3,0,10
350,25;50;25;25;1;7,4,85
202,100;100;50;3;8;1,3,93
719,3;8;2;8;9;5,0,11
929,100;75;50;50;9;5,4,3
169,4;3;2;3;2;2,0,0
425,9;7;7;7;10;8,0,28
509,25;100;100;75;1;8,4,0
244,4;10;8;9;7;2,0,149
325,25;75;2;5;6;10,2,453
197,50;25;6;8;8;8,2,26
402,75;100;75;50;7;4,4,0
265,75;25;100;5;3;4,3,187
379,25;25;5;4;8;3,2,85
465,75;7;7;4;1;5,1,23
787,100;50;75;7;4;10,3,16
175,9;10;4;8;2;3,0,249
106,25;25;9;8;1;8,2,89
187,75;75;3;1;4;9,2,82
731,2;8;5;7;1;4,0,0
777,50;50;25;8;2;10,3,3
810,100;25;10;9;1;10,2,20
363,25;75;25;8;9;7,3,32
939,75;100;50;75;10;9,4,18
662,25;50;100;6;8;6,3,35
788,100;8;9;1;5;3,1,133
214,75;25;25;1;5;5,3,0
812,100;8;2;8;1;7,1,138
790,25;50;100;50;10;10,4,66
194,25;75;9;9;2;2,2,37
873,75;50;100;100;3;7,4,8
810,3;2;8;1;10;3,0,60
427,100;50;50;7;9;10,3,91
720,9;8;9;9;6;5,0,118
239,50;100;6;4;10;3,2,49
895,50;75;50;100;2;10,4,7
608,25;50;25;75;10;2,4,121
124,50;75;25;75;3;2,4,649
568,100;75;5;8;6;9,2,268
675,100;100;50;3;9;6,3,54
384,25;100;75;3;4;5,3,62
389,75;100;25;25;3;10,4,1
388,9;4;4;4;8;7,0,40
558,75;75;100;2;1;6,3,3
304,100;50;50;75;8;10,4,13
782,25;9;3;9;7;3,1,9
565,25;50;100;5;7;4,3,75
233,50;75;75;25;5;2,4,20
614,75;100;1;5;9;5,2,42
883,100;3;9;8;10;10,1,55
734,25;25;25;5;10;4,3,0
587,25;75;9;3;8;4,2,86
856,50;100;50;75;1;1,4,0
345,50;9;5;4;3;8,1,123
872,4;8;2;3;6;8,0,15
937,100;50;4;4;1;9,2,10
354,50;75;75;75;3;1,4,2
537,75;25;100;6;1;1,3,15
586,2;8;2;7;5;4,0,11
689,9;2;5;2;7;2,0,0
632,100;75;75;25;8;8,4,17
264,25;25;5;1;9;5,2,23
137,50;75;100;25;7;10,4,111
393,9;1;10;2;1;6,0,0
249,75;25;5;10;10;5,2,18
868,10;4;6;5;5;4,0,0
147,100;50;3;3;7;2,2,694
402,100;100;2;9;10;9,2,15
833,50;75;75;10;6;6,3,0
775,100;8;10;7;8;2,1,65
443,50;50;5;4;9;2,2,90
831,25;75;25;6;10;1,3,49
374,50;4;9;9;3;5,1,54
452,100;5;3;3;2;8,1,42
519,100;10;3;7;10;7,1,16
689,75;7;5;9;3;8,1,47
384,10;10;7;6;3;2,0,54
395,25;100;50;2;9;3,3,10
843,4;4;8;9;10;7,0,3
489,100;75;100;75;2;7,4,11
662,50;50;50;50;3;9,4,1
489,100;25;1;2;5;1,2,15
147,100;100;6;6;7;8,2,27
955,25;50;75;75;4;6,4,3
440,75;50;75;8;7;3,3,30
529,50;50;8;2;10;3,2,34
632,100;75;50;50;3;3,4,0
708,6;5;6;5;10;9,0,9
459,25;25;50;100;4;6,4,0
219,75;75;25;25;4;7,4,33
224,100;6;5;7;7;5,1,44
997,100;50;50;5;5;2,3,23
389,2;2;5;4;6;8,0,21
859,75;10;6;8;9;8,1,10
375,100;100;75;75;5;1,4,122
897,50;100;1;10;5;1,2,0
584,75;25;100;1;7;10,3,9
762,100;25;50;50;9;2,4,0
422,25;7;8;6;7;5,1,49
863,50;100;100;2;5;7,3,0
799,75;6;9;5;2;7,1,37
785,7;9;10;2;10;4,0,9
507,75;8;10;1;4;7,1,24
375,75;25;5;4;2;4,2,238
598,9;1;6;8;2;5,0,7
105,50;100;75;75;7;4,4,66
791,9;3;5;4;10;9,0,15
922,25;100;100;9;3;10,3,41
691,75;75;75;50;7;8,4,0
485,75;9;1;5;7;3,1,82
930,25;25;100;25;3;9,4,0
628,100;50;75;50;10;2,4,0
911,100;7;8;7;8;6,1,18
454,25;50;25;50;9;9,4,2
659,75;75;75;1;8;2,3,2
109,100;50;3;6;5;6,2,171
579,10;2;4;9;7;8,0,62
626,25;100;25;8;6;4,3,28
885,50;9;5;4;2;6,1,129
235,100;100;75;25;6;7,4,3
468,1;8;4;5;9;5,0,32
220,100;50;100;75;1;8,4,0
523,25;4;2;6;9;9,1,17
552,1;1;9;8;5;2,0,1
325,50;2;6;5;2;6,1,58
534,100;5;7;3;4;7,1,33
781,50;5;7;9;8;6,1,32
721,50;5;4;1;5;3,1,7
457,75;100;25;25;10;5,4,1
826,25;50;25;75;2;6,4,2
999,75;100;50;8;8;9,3,16
464,50;75;75;10;6;6,3,34
498,7;5;9;6;9;4,0,65
510,25;75;75;8;1;10,3,47
966,50;50;50;25;2;8,4,43
760,50;6;2;7;9;5,1,44
949,75;10;9;1;4;7,1,42
799,75;100;75;75;4;10,4,0
493,50;75;50;3;10;1,3,1
907,75;50;75;5;2;5,3,2
405,8;4;4;4;6;5,0,1
415,25;2;1;7;9;6,1,35
780,100;10;1;4;4;8,1,20
205,7;1;8;4;1;7,0,9
857,75;75;6;7;4;7,2,1
997,100;100;75;7;2;7,3,0
700,50;25;25;100;6;9,4,317
788,9;9;1;2;4;8,0,4
345,100;7;6;2;5;8,1,149
403,50;75;25;1;4;10,3,135
471,100;75;50;100;5;9,4,8
213,25;100;75;10;7;1,3,48
160,50;9;10;4;8;3,1,635
301,50;6;5;6;1;6,1,103
211,75;5;4;10;2;8,1,90
285,8;8;10;6;9;5,0,111
387,50;8;10;1;2;8,1,82
650,3;10;1;1;9;7,0,7
897,100;50;9;4;1;9,2,11
833,3;1;7;3;2;9,0,0
193,25;7;4;9;10;8,1,186
439,25;1;8;3;8;10,1,30
165,100;100;100;6;7;4,3,4
693,75;75;25;10;6;4,3,3
251,10;1;10;9;3;10,0,38
883,6;6;1;2;3;1,0,0
934,50;10;9;2;8;4,1,48
291,25;25;25;100;1;6,4,0
364,100;4;8;3;2;7,1,227
875,50;75;100;25;9;2,4,272
335,25;25;50;25;2;7,4,4
956,75;8;6;1;10;1,1,0
570,4;6;8;7;6;4,0,34
751,75;25;75;100;4;3,4,0
712,1;3;4;8;6;9,0,20
463,50;75;1;9;9;1,2,1
163,25;8;2;4;1;1,1,21
680,75;25;100;25;4;1,4,3
533,100;75;5;6;3;9,2,217
775,25;25;50;8;6;6,3,99
537,50;100;75;2;2;3,3,54
392,100;7;2;3;10;8,1,103
863,75;1;2;5;2;10,1,3
558,25;75;6;6;3;5,2,79
723,4;1;8;2;5;10,0,9
566,50;75;10;8;5;1,2,167
481,100;25;4;10;3;8,2,57
422,50;50;25;4;5;4,3,2
187,8;5;2;6;1;1,0,19
584,50;75;25;4;8;7,3,33
619,5;1;3;5;9;4,0,0
415,3;10;10;7;7;10,0,0
470,100;50;2;4;6;6,2,52
436,100;100;7;1;10;5,2,6
840,75;50;100;25;5;1,4,47
115,100;100;5;1;1;7,2,91
854,25;100;25;100;1;6,4,0
139,4;3;10;7;1;2,0,137
463,8;3;5;1;8;4,0,0
186,75;6;2;8;7;2,1,150
373,8;5;10;1;1;1,0,0
807,75;9;8;5;7;10,1,64
860,25;10;5;1;4;6,1,18
713,50;25;8;4;7;3,2,9
705,25;25;7;4;6;7,2,14
839,100;100;100;4;3;4,3,0
951,75;50;75;25;5;9,4,0
833,75;100;6;8;10;9,2,179
911,75;5;8;4;9;1,1,7
369,100;25;75;100;9;6,4,6
461,50;100;50;75;4;10,4,3
598,8;10;4;5;7;9,0,20
889,25;75;50;6;9;5,3,42
127,100;100;25;10;1;9,3,238
743,50;50;50;25;6;9,4,0
289,50;75;75;7;6;2,3,19
969,75;75;100;50;9;10,4,11
438,100;50;100;6;1;2,3,5
670,25;25;75;2;9;8,3,67
895,100;25;100;10;8;2,3,48
694,75;75;9;6;7;9,2,35
775,50;7;4;9;8;8,1,17
541,25;25;50;2;9;2,3,15
965,50;50;50;50;9;3,4,0
584,2;7;8;9;2;4,0,28
480,75;75;50;75;6;7,4,17
340,50;10;7;3;4;9,1,156
984,75;25;9;1;9;3,2,36
867,75;25;3;9;1;8,2,53
663,3;1;2;10;5;4,0,2
908,25;75;50;50;10;3,4,0
816,10;7;8;3;7;2,0,44
912,100;100;50;50;3;9,4,7
432,75;50;50;3;8;2,3,55
299,50;8;5;5;5;4,1,21
515,75;9;5;2;2;9,1,6
917,50;50;75;9;8;4,3,25
851,75;75;100;75;9;3,4,4
657,75;4;2;5;4;7,1,23
482,25;100;100;50;2;1,4,0
686,75;50;25;4;1;5,3,16
901,100;100;25;100;8;10,4,0
552,9;2;8;8;8;3,0,70
983,7;7;8;5;2;6,0,9
492,75;7;10;4;1;5,1,51
456,25;25;100;9;4;5,3,155
463,25;25;100;50;1;9,4,10
193,75;50;8;4;4;10,2,85
722,2;5;7;2;4;7,0,0
387,50;50;75;75;7;1,4,0
814,100;75;1;5;1;8,2,9
881,75;75;50;8;7;8,3,4
438,75;75;100;50;6;4,4,48
286,75;3;10;3;3;9,1,17
701,75;25;25;8;8;5,3,3
713,100;25;8;2;5;2,2,2
390,50;75;3;10;5;3,2,332
153,8;2;6;1;4;7,0,166
195,10;2;9;3;7;8,0,242
120,10;6;5;3;3;10,0,742
436,50;50;100;9;6;2,3,75
377,75;50;50;25;1;3,4,3
447,25;50;25;25;3;8,4,45
191,25;100;75;50;8;4,4,97
572,100;25;100;3;9;3,3,41
227,25;100;75;50;1;10,4,5
463,100;75;75;75;10;9,4,0
744,50;75;25;1;6;10,3,67
985,100;75;8;8;9;6,2,92
245,100;50;75;75;9;3,4,0
704,25;75;1;8;5;10,2,13
888,25;25;6;8;1;5,2,7
357,25;5;3;4;5;2,1,46
324,50;75;100;5;3;6,3,251
748,25;10;1;9;8;4,1,69
772,75;2;1;3;4;4,1,1
766,10;9;7;9;8;4,0,13
428,100;10;9;3;10;2,1,7
366,25;50;50;75;3;9,4,34
705,100;100;50;4;9;2,3,0
618,75;100;100;25;8;3,4,15
133,4;1;2;9;1;10,0,15
423,100;25;25;1;4;3,3,30
947,25;9;1;9;10;4,1,3
538,50;75;75;3;4;1,3,3
159,1;10;8;3;8;4,0,71
527,50;50;1;6;8;4,2,13
195,75;50;25;1;4;5,3,283
638,8;8;1;8;9;4,0,2
505,75;6;7;7;9;4,1,69
389,2;5;4;7;6;7,0,38
221,50;100;25;2;8;7,3,94
847,100;25;8;1;8;9,2,40
648,5;10;5;2;8;10,0,16
946,7;3;2;8;5;3,0,0
122,100;50;8;7;2;9,2,226
929,50;75;25;10;4;4,3,42
886,1;1;3;9;9;6,0,0
431,75;100;100;100;6;7,4,150
819,5;3;5;4;2;5,0,0
276,25;75;25;9;10;9,3,116
930,7;2;4;5;3;5,0,15
747,100;6;2;8;8;2,1,1
531,50;100;5;3;1;5,2,27
798,25;10;8;4;10;5,1,32
866,3;9;2;8;4;5,0,26
895,50;100;75;75;9;9,4,2
844,100;4;8;7;6;7,1,53
677,8;7;6;2;8;10,0,4
327,50;8;9;7;5;5,1,97
210,9;9;2;2;3;6,0,124
238,100;75;100;7;5;7,3,4
315,1;4;7;9;4;2,0,108
284,25;25;100;25;4;6,4,2
317,7;5;4;8;3;2,0,69
394,75;50;25;7;7;4,3,12
211,1;4;9;6;2;10,0,71
793,75;100;8;5;6;5,2,19
399,100;25;25;6;4;4,3,24
803,75;5;8;3;5;2,1,59
644,100;75;100;3;7;10,3,27
189,100;25;100;75;1;5,4,78
975,100;9;3;3;5;4,1,25
359,50;25;50;9;7;3,3,109
116,6;5;5;5;5;2,0,22
725,8;8;5;5;10;5,0,15
686,25;100;8;1;6;1,2,0
698,10;2;10;4;7;9,0,25
568,75;100;100;6;5;8,3,16
596,75;7;7;6;2;6,1,27
881,50;100;100;75;2;6,4,0
457,4;10;6;6;9;6,0,3
923,50;25;50;100;8;5,4,3
703,75;7;3;7;9;6,1,31
882,75;100;4;9;9;8,2,30
856,25;50;75;9;6;2,3,90
246,75;100;75;9;9;4,3,535
191,75;100;100;50;4;3,4,16
430,50;100;10;4;7;10,2,302
709,25;25;25;6;9;1,3,1
756,100;50;100;10;10;8,3,0
474,100;50;5;2;4;8,2,97
307,50;1;10;10;5;10,1,0
666,6;5;7;9;7;9,0,17
808,25;75;3;3;7;6,2,2
881,50;3;9;7;5;1,1,5
136,75;75;10;7;10;10,2,9
940,10;8;7;4;2;3,0,29
239,25;50;100;6;4;4,3,6
446,75;75;5;1;8;6,2,31
897,5;3;8;7;3;4,0,20
493,2;10;10;4;8;1,0,1
392,75;100;75;1;4;10,3,13
210,25;25;25;10;4;9,3,112
599,25;75;25;25;4;9,4,1
672,25;3;3;4;9;7,1,134
546,10;7;1;1;9;9,0,3
